69,83371956,331517,1206054.2,2020-11-27
25,72991012,26630326,1127719.1,2020-12-26
39,37365921,18372294,2612413.8,2020-10-27
59,95530205,49849356,5965479.0,2020-12-23
116,83992614,87192482,2765926.8,2020-05-17
141,30184219,17185949,40057.453,2020-02-10
165,98239510,79909686,128121.95,2020-03-23
176,73537466,94594670,1765508.9,2020-11-15
33,16212722,82420861,1903591.0,2020-10-29
43,60368477,60040118,186876.16,2020-08-09
230,11914221,26535744,1546292.9,2020-05-28
69,48482126,99526695,6870701.0,2020-07-10
183,84655631,18758359,2797470.5,2020-05-04
15,32613051,22665531,2783496.0,2020-01-23
42,23119580,42170795,2743366.0,2020-01-03
129,19933927,58624126,6233465.0,2020-01-28
74,66611119,76267285,2445911.0,2020-05-18
27,18407071,74427813,6152470.5,2020-09-17
208,28218998,19532474,695213.6,2020-10-04
24,90790711,40656475,555358.44,2020-07-22
99,73731066,45067003,6190.1816,2020-02-17
143,69095749,46152619,1196098.5,2020-09-12
104,36102122,17103705,4353720.0,2020-01-11
194,34470719,43365917,5055920.5,2020-01-30
42,17337656,56884169,1320429.5,2020-09-08
13,88564150,68059136,3472349.0,2020-08-13
209,3138967,21406951,4462805.5,2020-08-13
133,17063496,20297263,6048759.5,2020-08-24
4,64923019,35272681,454000.8,2020-11-17
12,6582525,93878109,1220606.5,2020-10-15
41,50482673,11611596,3644109.2,2020-06-23
65,49156280,92803418,1410013.0,2020-10-23
103,51983005,47751859,6076133.0,2020-10-25
166,82901556,14315952,573019.2,2020-10-13
246,10704496,795321,2526460.5,2020-11-13
145,35216943,3130929,5561922.5,2020-01-04
222,38079663,28422301,3235337.8,2020-07-23
232,95931936,5087338,4367693.5,2020-12-08
91,31515212,99100764,1329947.9,2020-05-05
221,43395741,63541997,3364039.0,2020-03-12
170,42474852,7441333,872052.2,2020-02-05
200,91629186,44433646,2533063.2,2020-11-28
239,3652066,58253906,5131493.0,2020-10-21
107,95003778,30277275,868896.44,2020-12-06
225,10545194,66023330,7411070.0,2020-11-06
208,21452423,90148166,435500.62,2020-12-03
101,84995120,428302,1913871.8,2020-08-11
36,49882210,31711797,5299678.5,2020-12-31
58,62168648,21600467,3582593.8,2020-07-25
199,71993690,8578701,400669.47,2020-04-16
123,31825113,26693193,1152050.1,2020-03-02
161,34079778,45214310,136541.52,2020-05-24
225,93085776,96589076,1035915.2,2020-08-21
232,2925781,25138760,4904953.0,2020-03-19
249,85572148,94572356,1505127.0,2020-01-14
145,9131857,64552304,1932721.8,2020-10-21
168,51823761,87113866,1150751.0,2020-06-02
131,84622083,34351831,3166826.8,2020-10-04
53,43104426,82466460,525513.4,2020-09-05
40,21021159,71326778,1193046.0,2020-11-20
96,80827190,13146930,3207187.0,2020-10-17
110,5611239,8880002,2129369.8,2020-11-15
35,11659555,24688374,513319.12,2020-03-19
213,20571969,96271928,24722.521,2020-10-08
148,58448969,40300174,1666005.2,2020-02-09
180,92851004,5417016,5465957.0,2020-10-14
23,27308148,10230337,2977349.8,2020-02-02
157,22629318,56921936,254096.47,2020-09-22
186,58009159,57429465,2604240.8,2020-08-17
188,19845613,45225677,2258907.0,2020-09-26
162,57429185,21869173,148754.08,2020-06-28
104,8358216,6877159,879926.6,2020-11-22
82,71559498,98751354,1249786.8,2020-11-28
163,55767186,24738198,6554360.0,2020-07-21
182,63331769,43637953,1922285.0,2020-01-19
217,22440923,29056550,5850790.0,2020-05-18
229,6105594,82723944,66930.36,2020-07-12
190,91534013,37408436,7493608.5,2020-12-03
52,70185879,68010704,7437.371,2020-03-13
155,9437954,46757205,1807304.1,2020-03-12
160,55508552,84317348,8618964.0,2020-01-29
249,23665408,84417363,359988.62,2020-12-21
40,78718898,98254363,1677555.2,2020-04-07
123,54755990,50313630,7542697.0,2020-12-24
101,77425356,78147008,1937409.6,2020-04-15
230,47570746,62441909,753442.5,2020-01-18
211,2990102,67646039,945990.8,2020-09-01
125,68780960,87820450,484228.94,2020-08-05
220,66694716,96392611,613146.0,2020-10-09
222,33805983,80908072,301483.84,2020-03-24
62,38484872,378020,4984703.0,2020-11-06
227,83469085,82755314,239788.75,2020-01-03
160,33690450,11766488,603877.4,2020-06-19
133,15731989,51423817,1199094.0,2020-01-12
13,75253737,40998241,478327.28,2020-10-07
181,28802200,10699959,893275.2,2020-07-31
144,53946849,33471116,1595579.5,2020-06-29
171,42357936,38635308,3633599.2,2020-11-01
29,85532709,10967513,344580.16,2020-12-29
117,25105762,43868636,843703.75,2020-12-11
137,91556801,77840746,1043775.4,2020-06-19
81,45138489,22042188,162968.81,2020-10-25
220,41769224,39612030,7043563.5,2020-01-02
203,96999639,92421688,551270.94,2020-12-12
92,1936721,98739835,162307.81,2020-08-09
95,64537197,7510169,2742023.2,2020-03-24
247,48619742,32476673,880459.25,2020-11-10
154,33773494,86959972,990943.25,2020-09-25
59,73912388,50571584,359996.28,2020-02-19
79,63480562,63138423,97671.164,2020-03-22
191,92615917,52852546,446639.28,2020-08-28
139,59467298,49423637,370301.72,2020-07-09
141,42170139,28037021,1561971.5,2020-06-30
13,58394572,28063897,929324.94,2020-12-30
98,63846896,84592668,850598.2,2020-03-25
40,11896280,25248847,1166286.8,2020-10-20
72,46994418,51790674,3854109.0,2020-08-24
175,87721161,81447529,18280.55,2020-07-17
72,64634454,36734304,210518.34,2020-03-11
24,99853522,80000429,232312.56,2020-08-16
79,93539518,57122474,1664637.1,2020-10-05
116,94128501,26830019,232600.02,2020-06-04
20,30744422,76098950,511949.7,2020-02-22
95,47866570,39109359,787480.0,2020-06-28
215,53154023,2429982,1615739.4,2020-02-01
126,68498143,89658321,2133063.2,2020-03-24
69,10030981,19724370,1082113.2,2020-09-27
123,73524473,48470603,4167839.8,2020-09-10
240,19860989,80274027,831428.6,2020-07-27
105,22795604,25929100,3684559.8,2020-04-11
42,77975600,32308324,288830.16,2020-01-15
28,99573458,69325332,4204162.0,2020-07-28
79,11325152,93303664,4375778.5,2020-11-18
106,62920665,93898565,689747.2,2020-09-20
116,53067079,87718192,1450109.4,2020-12-25
248,47203087,29146642,978214.9,2020-10-16
82,84412042,74338362,259834.14,2020-07-18
214,22459644,10203689,6135338.0,2020-09-07
236,41492431,64529168,3120141.8,2020-05-09
87,5735659,31986957,377078.22,2020-10-20
49,38020905,65729687,418462.84,2020-05-20
136,93818337,37437654,792470.9,2020-12-26
12,93794413,10963308,69768.35,2020-09-14
156,1491918,66208890,1897695.6,2020-12-20
220,37483990,29783529,1066058.2,2020-10-17
10,79431750,45815452,3455441.2,2020-10-14
138,74828340,61989497,7814350.5,2020-08-25
34,29956456,13380114,632595.4,2020-06-30
141,9316760,16082888,5237423.0,2020-12-12
81,45422193,6477488,5702952.5,2020-12-06
134,44258604,79892212,1886724.5,2020-09-28
111,17319641,66613102,2131803.0,2020-03-08
103,89233834,19498416,5064752.5,2020-04-01
148,13464641,42909247,2912146.2,2020-10-16
219,92196648,80995453,594897.75,2020-03-15
17,50648898,6423601,139647.36,2020-07-26
224,25259536,11778540,245258.2,2020-12-16
192,79513166,55035535,14220.078,2020-01-21
206,99523926,42567167,324047.97,2020-05-21
214,86431211,19335273,5387469.5,2020-09-04
177,2020126,46877494,755000.7,2020-03-02
12,65290820,63437016,53828.883,2020-02-19
183,30029639,84161487,7112018.0,2020-04-07
46,79238666,75363427,3918437.0,2020-10-06
78,42837729,12304173,2330717.5,2020-08-22
210,83909614,86676181,6431947.0,2020-04-29
16,60117070,55583237,3704917.8,2020-06-24
42,41626262,30640986,239328.11,2020-08-13
155,92158616,82259661,3191713.8,2020-07-19
183,8924786,79248552,1005550.4,2020-10-22
163,65088321,75534883,2242671.5,2020-02-03
130,14572408,71667782,2323363.5,2020-04-02
7,30869729,98150404,1883382.9,2020-04-13
190,44904706,10887939,7533958.0,2020-04-24
206,70637459,31156542,2696084.5,2020-10-21
31,7554694,13223512,165136.64,2020-08-19
246,43508450,50993895,1550984.9,2020-06-29
6,76542577,68804217,2021183.9,2020-08-27
152,87722234,90407683,1197821.5,2020-04-15
165,72900393,18278010,273128.47,2020-05-07
126,94347190,31280913,5634695.5,2020-12-09
129,21510544,54015822,839735.75,2020-10-13
242,21152202,2825822,5166079.5,2020-08-14
80,89173133,9473312,2763427.0,2020-04-16
171,78936968,92926654,4065564.0,2020-05-06
28,43695229,83861660,8529335.0,2020-01-25
53,40358431,88912509,1001313.25,2020-11-18
83,73907270,9543314,2712130.2,2020-08-05
77,93414755,86460092,4509690.0,2020-02-21
53,26328953,66495059,1823338.4,2020-10-05
130,49997846,91899378,3268790.2,2020-08-24
9,59001891,73476917,1501470.0,2020-12-16
115,25169862,96450496,2168281.8,2020-04-03
198,49168007,38322439,826032.25,2020-04-15
32,79776615,93467077,4202595.0,2020-07-12
247,15441333,80679828,687352.6,2020-02-17
66,22387838,29477928,1237038.9,2020-03-10
63,77659000,11428339,3201978.5,2020-12-16
199,3654131,32492784,1429504.2,2020-05-22
109,70861942,95267326,166930.94,2020-06-29
112,22767927,59494133,156179.3,2020-08-13
138,33194198,68082164,94203.766,2020-09-24
213,9647499,24998777,6561445.0,2020-10-05
24,92614138,38344792,6498264.5,2020-03-26
161,48726837,20373437,985411.94,2020-08-30
43,35360953,72580338,2884335.8,2020-02-02
0,74883271,62465133,4736390.5,2020-03-09
109,259543,3745332,3414852.0,2020-09-26
40,41302184,42778368,2188296.2,2020-12-18
110,19114177,99438066,2830198.5,2020-05-02
168,71279840,72780910,108700.516,2020-11-14
144,7065635,64586029,6120105.5,2020-12-23
117,66657475,83438573,8939312.0,2020-11-17
33,23030696,73882310,1906444.2,2020-01-04
100,44368396,39803244,87370.24,2020-01-15
216,36738250,45232405,946348.94,2020-04-03
221,23045517,36099448,908405.5,2020-08-04
42,10468722,28565462,4331186.0,2020-04-17
69,17139602,18654430,1041950.06,2020-01-27
83,45247232,65680422,2575437.0,2020-03-24
129,87790116,41677457,5806994.0,2020-09-22
90,43312737,97120604,3237857.2,2020-06-28
34,28336532,60592914,185779.61,2020-08-09
95,12212875,31778893,498729.66,2020-01-30
39,19566413,98632875,3368240.8,2020-07-24
237,13981610,41565830,1596529.9,2020-08-23
2,31839161,91284302,23284.854,2020-05-13
51,58003655,54688069,1966255.6,2020-10-09
56,46714715,23823757,645473.75,2020-05-19
142,54030520,53983886,4677887.0,2020-05-28
1,65077742,26484843,5342683.5,2020-04-27
20,23275498,12013933,664121.1,2020-04-19
240,34392749,26582784,4883577.0,2020-02-16
58,30619602,50779603,387351.38,2020-08-08
248,77946079,63419120,5875391.5,2020-09-08
182,90647994,23846820,1637404.6,2020-07-25
56,69688349,46433305,264332.0,2020-05-26
87,62076990,10181536,4497618.5,2020-06-27
137,49888920,29096773,266667.56,2020-04-23
249,85527305,70301211,3449827.8,2020-02-19
28,15840333,79397719,2228060.8,2020-03-29
147,36990032,64503498,3975426.2,2020-07-18
182,22372895,23522849,5044083.0,2020-12-21
97,23124077,68458450,1118273.4,2020-09-05
229,2951330,62483780,3255421.0,2020-06-17
246,27862377,13619109,2289129.5,2020-06-28
35,36195557,89621801,3301479.2,2020-12-16
135,14340135,73600526,7692800.0,2020-04-13
108,95287184,37900046,4929217.0,2020-07-22
38,74835816,28917366,965546.2,2020-10-25
67,72602563,82973856,4224193.5,2020-06-01
92,77814999,32689616,526720.2,2020-02-27
91,69376072,66175107,6314750.0,2020-03-14
120,36332611,31311565,5992677.5,2020-04-23
241,82515581,33944094,2891304.0,2020-04-05
119,49354334,31024363,1155797.0,2020-12-14
158,83594387,39201150,2302129.2,2020-05-21
61,91369442,68090987,368307.44,2020-07-31
156,61678881,56630894,40902.85,2020-09-13
66,86814103,17498711,686462.4,2020-10-17
190,4586747,47867807,1420006.4,2020-10-12
195,81587422,84582128,1570774.1,2020-04-17
74,40087466,80500909,389711.03,2020-05-03
121,45715894,40082813,7621161.0,2020-09-16
147,12104290,87837922,4520380.5,2020-09-14
14,18911149,41130614,6463236.5,2020-10-06
71,18753486,22392792,25424.664,2020-12-14
45,71965497,35068246,3086309.8,2020-03-22
92,43033996,94327121,458950.34,2020-12-06
187,19016938,99267319,3592030.8,2020-05-29
1,20503417,82317909,5049691.0,2020-08-26
95,43937276,61060830,4148781.8,2020-04-22
58,41255028,4087416,2727634.5,2020-05-08
230,7452134,73385653,299258.9,2020-10-11
44,19754940,49772881,4599620.5,2020-04-18
26,44002698,63833195,486237.38,2020-11-21
120,39255219,22789138,2658314.2,2020-02-19
117,26343450,17824895,3186539.8,2020-08-07
44,48217285,32520414,292258.22,2020-03-27
158,15304806,38663478,2999902.2,2020-04-08
73,43659142,3202404,6836871.5,2020-10-06
245,75278268,76220579,840816.0,2020-10-14
83,98065427,91978799,3175337.5,2020-03-23
123,56149623,11718968,52153.66,2020-10-01
12,23875443,20151723,180127.23,2020-04-23
40,6902605,34684896,4406965.0,2020-03-12
112,88118620,17598364,1036330.6,2020-05-23
171,51262647,43215669,3713301.5,2020-12-18
225,98576361,22508502,7516962.0,2020-08-26
142,85409290,92413939,6592238.5,2020-05-27
201,42889403,89156084,2987879.0,2020-02-20
72,42940311,43697873,3638306.5,2020-01-13
108,79950578,70052763,4440551.0,2020-07-16
166,34738166,48776624,3236446.0,2020-03-14
71,26067629,53652447,4710384.0,2020-11-12
38,96366357,19645465,319568.4,2020-08-14
201,35199057,71559892,4618861.0,2020-04-24
101,60109733,14331215,2945151.2,2020-05-04
56,51764170,47505027,519485.88,2020-01-21
97,38515096,1176863,2138213.8,2020-05-24
116,33613024,1030246,1548891.8,2020-12-30
161,13633336,13920530,2700064.0,2020-02-07
44,84560472,73342296,949367.4,2020-10-17
203,32657198,97576700,287931.97,2020-08-27
3,97485051,69968998,1837854.8,2020-05-05
18,10153221,52807146,5343301.5,2020-02-23
159,60915407,3602315,1836234.1,2020-01-20
134,36512568,85364922,122182.53,2020-10-12
165,92799560,15099588,1793214.0,2020-01-24
128,95349327,20216510,587602.0,2020-08-25
115,81659775,63721357,2429602.5,2020-02-10
154,92288826,44325449,769105.8,2020-03-21
74,826114,82738797,86812.47,2020-02-04
36,63380961,16048220,2661150.8,2020-05-22
202,12236829,64904241,7657156.5,2020-12-13
172,34414102,25675327,1078413.1,2020-02-16
236,65876115,1701451,1380641.5,2020-05-24
239,90297739,16701892,105319.59,2020-03-03
92,69929278,64417846,7528629.0,2020-11-30
131,14180649,72643124,3452943.0,2020-05-07
143,6027489,18900737,20235.523,2020-06-19
74,933697,69216312,2414375.0,2020-02-07
238,99003265,93904423,3678275.0,2020-01-06
36,5024764,69800464,232220.36,2020-11-05
160,91830680,54185800,3947032.0,2020-04-11
217,94069795,63907744,647861.06,2020-01-09
224,71481312,69410738,3659157.5,2020-03-28
52,13485228,7965596,1798096.5,2020-11-17
65,48462403,23840399,1737397.4,2020-11-19
180,30759306,42937881,3323333.8,2020-02-21
246,10686379,25678656,2263062.8,2020-04-02
203,31981748,13541348,1767528.4,2020-07-06
106,67067646,98301864,2257332.5,2020-11-18
88,56321150,97266357,213933.62,2020-06-26
242,25671182,53274179,2981032.0,2020-07-30
190,61556784,6585420,489201.4,2020-09-07
49,77206332,81635616,994.0595,2020-03-24
20,33030867,66859871,624991.5,2020-05-25
104,58318439,12572319,504176.4,2020-08-06
187,21932594,80842101,1208520.6,2020-07-27
153,68913460,67856714,4575968.5,2020-09-17
150,70612406,27214134,240297.47,2020-05-12
213,24117366,50874954,1696970.4,2020-10-16
162,45310260,13768657,632978.3,2020-07-21
113,13909955,47167467,7007723.5,2020-09-13
32,82124213,52218331,138281.98,2020-08-05
230,64246491,78876686,2595800.0,2020-04-12
74,42578094,26230324,19907.605,2020-04-14
19,1704170,96931581,1444973.6,2020-09-13
120,19491532,93116006,1847867.1,2020-04-06
10,22610017,1894924,4345917.0,2020-10-12
172,49849378,46160156,3281031.2,2020-08-12
139,91025615,62248289,235909.33,2020-09-12
82,80136928,3295572,3051023.8,2020-10-24
75,8425711,68347248,5795445.0,2020-04-30
66,66235081,19421111,1105032.4,2020-04-03
105,69806144,60643308,3501280.2,2020-08-01
115,96693591,77266406,592817.3,2020-04-09
99,86568195,64629300,1521968.2,2020-06-04
199,11460541,58185233,1036806.94,2020-04-29
19,44069222,3963337,2479527.8,2020-01-16
43,98273719,35467505,3706452.2,2020-09-18
156,18749176,18628025,4379049.5,2020-05-11
87,78890216,20390744,650930.2,2020-03-24
53,83099024,37859891,6566168.5,2020-10-02
38,33296701,88044887,5670699.5,2020-04-28
106,20526877,65164996,208364.38,2020-01-19
90,26227219,68125551,5457490.0,2020-02-09
131,52830591,75090393,1175634.6,2020-01-11
126,92325390,43752546,4306455.5,2020-08-26
164,54860227,65802406,1425171.2,2020-03-12
32,8351773,45988638,5106172.0,2020-09-24
224,49152072,51749870,7121075.5,2020-09-12
12,23834037,15190643,875935.56,2020-07-28
126,21044406,64964363,5221869.5,2020-03-03
73,3959859,51405205,560027.8,2020-01-16
202,52642181,70454523,233203.77,2020-08-12
190,20732785,95450223,2997882.5,2020-05-08
244,77433811,86212990,1694435.2,2020-11-20
244,91966968,37511813,733487.2,2020-10-07
113,7439738,8408606,7849533.5,2020-06-22
118,12359565,68370473,4782244.5,2020-01-31
197,23199883,17428680,586434.5,2020-07-09
38,36024917,73275717,326406.3,2020-05-29
217,11799871,88425811,1268317.4,2020-11-17
54,20893702,59532442,42553.8,2020-09-08
161,6057876,47055498,711180.44,2020-07-20
120,97986836,84825868,3424257.2,2020-02-19
35,22176316,26949369,5808612.5,2020-06-12
249,84436816,15335037,2138880.5,2020-06-16
7,85196117,94251430,1944057.4,2020-08-23
194,51549499,7826824,44839.188,2020-12-12
4,3709916,46059403,4024697.5,2020-03-04
183,45458299,65028120,3022062.0,2020-10-02
9,11670702,42607870,3188966.2,2020-02-10
91,34931493,17891706,6800839.0,2020-02-28
145,41642060,42624007,2193672.5,2020-07-16
47,49007781,39564788,808086.44,2020-03-24
11,68891958,61365502,6207872.0,2020-06-20
133,23747482,13140840,1820.8071,2020-05-18
121,37005455,24893788,2965574.5,2020-06-21
35,21385649,13955297,11075.445,2020-06-18
94,63922929,23215997,458226.53,2020-07-10
32,37053978,68703458,4958940.0,2020-01-23
230,34182619,30844273,3121839.5,2020-08-01
225,66706723,93023654,1519839.6,2020-10-12
107,31401626,8353393,60666.465,2020-04-01
234,5632461,9969674,1525607.0,2020-03-01
225,8029878,41685455,93661.78,2020-01-07
63,16467456,97581762,1694883.9,2020-01-09
151,53526124,58074127,1077608.5,2020-11-28
193,61077515,36106097,1660393.9,2020-06-14
21,32868463,66409265,1011398.7,2020-12-24
223,53546187,11361615,7642776.5,2020-01-12
144,97250033,26097535,966068.44,2020-10-25
111,26537296,37057173,5334.4233,2020-07-31
24,47408054,87206828,4663836.5,2020-10-15
196,40379634,97939122,1250835.9,2020-10-07
72,18067090,2296507,387842.2,2020-05-05
118,8366352,35778501,5278860.0,2020-06-30
237,98959203,41168376,6126055.5,2020-07-20
186,58360907,67889296,3778265.0,2020-04-30
127,42797464,99511839,307263.53,2020-01-07
204,38612001,59038083,2810510.2,2020-01-25
159,4449055,92022759,2066175.1,2020-05-16
48,59763516,75732710,215642.86,2020-12-10
185,97007618,8574058,1708888.0,2020-11-20
249,36479272,12489182,83697.35,2020-01-07
247,25226657,62519760,3110432.0,2020-01-13
68,71063692,88835567,2192498.5,2020-04-02
95,41754327,50344655,1279934.6,2020-04-04
